label,x_px,y_px,area_px,color_l,color_a,color_b,circularity,eccentricity,extent,cluster_id,is_tree,lat,lon
47,304.49645390070924,116.51469098277609,987.0,41.00411499760356,-30.736678118503978,31.57345043177358,0.9089880437678061,0.33256970258011975,0.7615740740740741,-1,True,,
48,428.8964803312629,181.02277432712216,966.0,43.781085498511985,-31.033790302406498,30.266985398195175,0.8986382822606199,0.22237803654280727,0.7453703703703703,-1,True,,
49,484.1460554371002,308.17910447761193,938.0,45.81893143490074,-34.23458604545686,27.63129822620751,0.9205986965921475,0.1245076671056519,0.7657142857142857,-1,True,,
50,122.23576423576424,240.05494505494505,1001.0,41.072880383026344,-31.828043932628525,29.794027484110153,0.8702649721070432,0.44571943999037755,0.7944444444444444,-1,True,,
51,297.32,303.61894736842106,950.0,39.58694458202497,-27.949249341381723,30.363922082635337,0.8927302075515015,0.19016867099621437,0.753968253968254,-1,True,,
52,615.1479099678456,370.56484458735264,933.0,42.444123988148746,-33.16203984526583,26.11273278312976,0.9489399827365038,0.12507524779956564,0.7840336134453781,-1,True,,
53,546.7225244831338,426.7486398258977,919.0,36.558481788925015,-31.550941352806024,16.685859305082005,0.9487906653864423,0.10273378216702567,0.7949826989619377,-1,True,,
54,425.6380753138075,52.10146443514645,956.0,45.27280139886853,-31.488540525506153,26.642804429111592,0.8595006235222494,0.3868060341918275,0.7587301587301587,-1,True,,
55,236.22210065645515,307.8118161925602,914.0,44.80127939443392,-33.14461460999301,38.22648398191355,0.9159120145454215,0.14120437888495765,0.7680672268907563,-1,True,,
56,241.12142038946163,487.0332187857961,873.0,38.196329929115635,-29.111831373454176,24.698859005541763,0.959784501285575,0.09019460099256875,0.8016528925619835,-1,True,,
57,53.39178690344062,366.015538290788,901.0,41.98919350021099,-31.739832377052885,28.773922950217216,0.90288481959018,0.2884487451861325,0.7355102040816327,-1,True,,
58,58.561571125265395,53.21549893842887,942.0,42.16222448673397,-28.482202016035213,33.065455053795326,0.9111344322241096,0.49512895383597766,0.7476190476190476,-1,True,,
59,363.2875816993464,55.266884531590414,918.0,42.51984716830656,-28.713886495157556,34.83424991480573,0.8879208161164889,0.43756281474312525,0.7285714285714285,-1,True,,
60,173.31776765375855,307.6127562642369,878.0,40.293807497324785,-20.086590841597733,28.31377801188547,0.8985395460397235,0.23471507987262405,0.759515570934256,-1,True,,
61,55.40882694541231,489.8130081300813,861.0,42.338438139975395,-24.931139830523804,23.866574811237854,0.8944659619294243,0.18945658853875547,0.767379679144385,-1,True,,
62,486.6350710900474,492.98104265402844,844.0,38.52644934239287,-21.438912118439394,26.44384327169114,0.9485773508728451,0.12806426390804826,0.7750229568411386,-1,True,,
63,57.924022346368716,123.59106145251397,895.0,46.099425465078724,-37.341488831993935,32.103197032687596,0.9007715656198623,0.4665685021749805,0.7521008403361344,-1,True,,
64,487.64501160092806,176.0092807424594,862.0,47.8442272965043,-35.56998938402483,35.57001345916722,0.9091492857108728,0.23944395815200475,0.768270944741533,-1,True,,
65,551.7779097387173,56.87410926365796,842.0,41.23156839071544,-24.096028077008075,26.19776455307811,0.8841203191320913,0.24366458804433408,0.7731864095500459,-1,True,,
66,615.8877805486285,178.65461346633415,802.0,43.73438423543445,-38.601578401318925,29.222780850063703,0.9516008619868154,0.09500479753275116,0.783203125,-1,True,,
67,426.3493827160494,238.33827160493829,810.0,43.446433937605825,-28.92535363073124,35.54262639636714,0.9103645192026122,0.12524203722371713,0.7670454545454546,-1,True,,
68,119.03587962962963,299.40277777777777,864.0,34.66235417858482,-21.063442067384546,30.944369886519777,0.8975825680685515,0.42053242194837015,0.7474048442906575,-1,True,,
69,245.74937343358397,426.0175438596491,798.0,33.276719475578425,-20.0030093628703,16.64792223665551,0.9213581045144125,0.15156413869280524,0.7556818181818182,-1,True,,
70,118.37578814627994,371.01261034047917,793.0,43.51558367486924,-33.71285408489481,32.98915663313851,0.9303011223064606,0.21307928678826354,0.7744140625,-1,True,,
71,238.56327543424317,235.71712158808933,806.0,40.81132806183448,-26.2650668394123,27.92849739952249,0.8821155221257823,0.3345428078173243,0.7401285583103765,-1,True,,
72,180.60340632603408,174.1411192214112,822.0,45.750657413585934,-34.203825336765895,37.12134709464086,0.8898704985247449,0.4770258146616313,0.7784090909090909,-1,True,,
73,611.8480325644505,423.95929443690636,737.0,40.16064143788659,-27.28163765066495,33.95352930908753,0.9466340521378945,0.02054082104027325,0.7669094693028096,-1,True,,
74,120.61712846347606,52.6272040302267,794.0,41.336753878152855,-33.009127871623704,32.43412493743822,0.9210189892462008,0.4901143355194586,0.775390625,-1,True,,
75,486.1508916323731,57.6241426611797,729.0,38.10587727652133,-28.833300392105738,18.10660699531742,0.9317813918355521,0.17598637710234533,0.7348790322580645,-1,True,,
76,359.7812929848693,235.97799174690508,727.0,39.510306677586975,-27.87972308758317,22.875628978347997,0.8928434734059546,0.17585400444636676,0.7565036420395421,-1,True,,
77,183.353507565337,422.7757909215956,727.0,41.777238123553985,-35.658763860308405,37.08118716269286,0.9337896280926041,0.20907581178642165,0.7565036420395421,-1,True,,
78,546.5,368.0,698.0,44.283715162069484,-31.823402829410046,33.70003585204415,0.9666989294558336,0.19752608729148277,0.8022988505747126,-1,True,,
79,306.65367965367966,423.05339105339107,693.0,43.21599709628026,-33.79258146120743,33.3533135331936,0.9480775561284974,0.12392776189268641,0.7965517241379311,-1,True,,
80,361.5222381635581,367.36728837876615,697.0,39.804899849226615,-23.709676825527833,27.409633996441467,0.9325890752490218,0.06107577294883345,0.7494623655913979,-1,True,,
